,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
86771,86771,2019-02-20 14:12:20,374930071163758,fraud_Reilly LLC,home,23.68,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,eec47253ba7ddbbd95de508a43d125ba,1329747140,42.801026,-84.115411,0
839631,839631,2019-12-13 13:49:00,573860193545,fraud_Windler LLC,kids_pets,56.64,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,bef5986d73488df45089227c6f4c0e8a,1355406540,42.038853,-87.241353,0
1118348,1118348,2020-04-10 18:27:49,4430881574719618,fraud_Corwin-Romaguera,travel,5.59,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,7f2ad1cdbd41e0cf36e4705dbedfc59f,1365618469,39.396913,-105.70025,0
337783,337783,2019-06-09 05:56:30,372509258176510,fraud_Hills-Olson,grocery_net,36.42,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,40ec7eb2b60953c51c922dd2f2479238,1339221390,43.699788,-82.642191,0
1007443,1007443,2020-02-17 22:21:32,4997733566924489,fraud_Bashirian Group,shopping_net,2.39,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,bf4a5a0c40dbc97c63fdd7c861a96413,1361139692,45.684562,-92.778675,0
923893,923893,2019-12-31 17:32:46,2286236465059468,fraud_Abbott-Steuber,personal_care,29.04,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,82cc067f1fbb7a23a42b1db0a377afa3,1356975166,39.38463,-93.879606,0
1009430,1009430,2020-02-19 14:55:52,3598215285024754,"fraud_Crist, Jakubowski and Littel",home,41.7,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,853a09c02e0835f2914c391257036bf6,1361285752,40.643834000000005,-72.790949,0
447255,447255,2019-07-18 02:42:07,3597926034019603,"fraud_Schumm, Bauch and Ondricka",grocery_pos,42.9,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,9dc3b555129217881b74a2d453b69755,1342579327,34.880515,-90.264683,0
656647,656647,2019-10-06 18:49:39,4745996322265,"fraud_Quitzon, Green and Bashirian",shopping_pos,182.75,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,c70716ce6ad00ddbd2b439cafc6bfdca,1349549379,41.878848,-87.66125600000001,0
391856,391856,2019-06-28 17:12:34,4555104582813474,fraud_Deckow-Dare,food_dining,48.83,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,009beeaf273b7e6af8c3d534c011a5e5,1340903554,40.592154,-75.503394,0
290317,290317,2019-05-23 00:47:35,4836998673805450,fraud_Kiehn-Emmerich,grocery_pos,206.48,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,5aee67738411370e1eb85a880dcea204,1337734055,46.353868,-86.547702,0
1264357,1264357,2020-06-09 11:41:55,4951647200979051,"fraud_Huel, Hammes and Witting",grocery_pos,83.89,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,6548eb990436f8a0fb58d76a5c8b6f42,1370778115,37.52223,-89.347081,0
807171,807171,2019-12-06 08:08:17,213124978348176,"fraud_Towne, Greenholt and Koepp",shopping_net,1.19,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,9094e2a40f4118d9a2c400bc79833413,1354781297,42.875366,-77.319372,0
1291615,1291615,2020-06-19 12:56:02,3565423334076143,fraud_Kozey-McDermott,travel,3.73,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,d01f5e03b4012b01b3d6a0341610313e,1371646562,39.387246000000005,-87.10605600000001,0
516684,516684,2019-08-11 14:57:26,4992346398065154184,fraud_Tromp Group,travel,7.52,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,4e606fd2a8a151057f1901dad237fc12,1344697046,41.042911,-88.48491899999999,0
927782,927782,2020-01-03 06:10:03,4689147265057948423,fraud_Corwin-Gorczany,misc_net,2.62,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,f025647371214db8db55a0b7a7a3f010,1357193403,39.965535,-95.633791,0
1287105,1287105,2020-06-17 07:06:54,4900628639996,"fraud_Jones, Sawayn and Romaguera",misc_net,4.11,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,94dc82ec36deaabf7ffb0fd961b0728d,1371452814,33.958296999999995,-118.425075,0
22887,22887,2019-01-14 14:10:23,4302480582202074,fraud_Padberg-Sauer,home,38.94,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,a57228e5bb7839409fec558bb44d4ef2,1326550223,42.5628,-86.096003,0
1153467,1153467,2020-04-26 12:13:19,6524376634971418,fraud_Schoen Ltd,kids_pets,11.23,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,cc8398a1eda10a192cec577999d32516,1366978399,34.202175,-88.645758,0
681005,681005,2019-10-17 18:46:10,4560004149983868183,"fraud_McCullough, Hudson and Schuster",food_dining,97.92,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,03c9565005b629b47b6740ddf37bceac,1350499570,39.098083,-104.883488,0
55272,55272,2019-02-02 21:23:19,4836998673805450,fraud_Denesik and Sons,shopping_pos,8.17,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,82f7ea706163ca25b4765da79ed90f72,1328217799,46.452899,-86.27415400000001,0
886406,886406,2019-12-23 09:12:04,4800395067176717,"fraud_Bernier, Volkman and Hoeger",misc_net,61.71,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,685ddd458a584dc3369cb200e2782a39,1356253924,42.111042,-97.179611,0
58940,58940,2019-02-04 16:14:55,3597980945245815,fraud_Greenholt Ltd,health_fitness,14.64,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,35cd194500366c0ad08fd2c637e3d7e2,1328372095,33.115879,-94.794425,0
661834,661834,2019-10-08 21:21:32,3517527805128735,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.57,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,805597f45fe1280440ca01402a8ae11a,1349731292,40.264365000000005,-88.834245,0
911751,911751,2019-12-29 10:45:11,4683520018489354,"fraud_Reilly, Heaney and Cole",gas_transport,42.96,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,0d60df533c48c175d3a35f50c291998b,1356777911,34.869978,-118.658144,0
747770,747770,2019-11-16 11:09:05,4003989662068504,"fraud_Adams, Kovacek and Kuhlman",grocery_net,43.4,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,7678daa6f268ab6f2166373c602e22df,1353064145,34.17459,-87.916575,0
557692,557692,2019-08-25 21:59:40,6011504998544485,fraud_Buckridge PLC,misc_pos,9.24,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,809dc5521373f70ccbe27321a86b0697,1345931980,31.583064,-86.17558199999999,0
875653,875653,2019-12-21 14:26:27,30360260465747,fraud_Kovacek Ltd,travel,2.07,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,8c29d5eb1337b66a62550e447b607afc,1356099987,40.250439,-89.831571,0
918462,918462,2019-12-30 12:23:56,4373370572092720777,fraud_Dare-Gibson,health_fitness,4.54,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,d8bf9b12ff821603fa557f8e0f550c24,1356870236,49.012183,-98.479923,0
1131906,1131906,2020-04-16 12:01:52,30428204673351,"fraud_Reinger, Weissnat and Strosin",food_dining,53.64,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,c8fb539389a3e16138286ab60c10df8f,1366113712,40.133433,-76.983405,0
548426,548426,2019-08-23 01:03:40,3598215285024754,fraud_Gutmann Ltd,grocery_net,51.39,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,46ec061cc7f6b440b6b1ae85965af696,1345683820,41.550688,-73.193015,0
392521,392521,2019-06-28 22:59:01,4512828414983801773,"fraud_Hettinger, McCullough and Fay",home,35.31,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,49e31a3709675194c673f8c72da1bdec,1340924341,39.591418,-80.54567,0
171667,171667,2019-03-31 13:58:11,4586810168620942,fraud_Klocko LLC,misc_net,51.79,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,2c4f20a2779e8dd587a0b0f31e1c3372,1333202291,32.117706,-81.29604599999999,0
638347,638347,2019-09-29 00:11:22,5501083170975659,fraud_Barrows PLC,shopping_pos,4.16,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,afd494cb47c2a058c5e1507034e23bcf,1348877482,40.673182,-81.30045799999999,0
525317,525317,2019-08-14 13:23:30,370877495212014,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.1,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,34fb757e4993b4a7a679a4d0062555c9,1344950610,36.746519,-80.181229,0
634404,634404,2019-09-27 09:28:31,3518758680062249,"fraud_Moore, Dibbert and Koepp",misc_net,9.66,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,38a6318bc8ac1074b683f8125c0567f3,1348738111,37.63887,-110.003593,0
262934,262934,2019-05-11 05:02:12,4265776278887457,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.21,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,1115275551a10178edbdef79209fd811,1336712532,34.817741,-91.709093,0
415306,415306,2019-07-06 21:27:51,4587657402165341815,"fraud_Ledner, Hartmann and Feest",health_fitness,31.63,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,f153db19d8d5c1819bff32c900ce458f,1341610071,41.249998,-87.725016,0
1027812,1027812,2020-03-02 02:44:10,4181833256558613886,"fraud_Stroman, Hudson and Erdman",gas_transport,11.1,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,fa07d338bba9304f9cc16d9acaa7f371,1362192250,36.096814,-105.178782,1
247368,247368,2019-05-04 08:11:57,4378993458389626,"fraud_Towne, Walker and Borer",grocery_net,64.4,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,62a99f23382a0cae1c8200e40648a3c4,1336119117,44.955279,-71.958281,0
849693,849693,2019-12-15 13:08:02,3527536963490470,fraud_Auer-West,shopping_net,7.22,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,258a440cfb6e01648687abdbd77d14b2,1355576882,33.937627,-80.949632,0
993403,993403,2020-02-10 01:16:00,4681601008538160,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,47.51,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,3b9f5d6fe56ee96f5b1d69e95703eeaf,1360458960,39.763475,-81.219189,0
581654,581654,2019-09-03 07:47:30,4223708906367574214,fraud_Flatley Group,misc_pos,34.48,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,71d61f7388c5dae4ddda31e634b79675,1346658450,38.419467,-84.845233,0
311103,311103,2019-05-30 19:59:53,676195318214,fraud_Kassulke Inc,entertainment,71.41,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,3741854cda724c59b6ffa40ca74be62f,1338407993,29.89437,-95.881957,0
140365,140365,2019-03-17 15:57:33,30518206766474,fraud_Botsford Ltd,shopping_pos,1.6,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,affaba834d94371aea0f4ffabe6fcbe6,1331999853,37.700303000000005,-89.647378,0
1239557,1239557,2020-06-01 04:48:45,4092452671396169678,fraud_Bednar Group,misc_net,533.51,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,bf8cb04cb25f6343a669d11ec9e001d5,1370062125,34.378879,-77.635878,0
578453,578453,2019-09-02 03:23:03,6011367958204270,fraud_Christiansen-Gusikowski,misc_pos,78.1,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,24238d0dc020a477cfd4757cba5a97f3,1346556183,40.371082,-81.95665799999999,0
1066941,1066941,2020-03-18 17:51:49,3537797820923602,"fraud_Koss, Hansen and Lueilwitz",home,62.31,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,397749033ab7df38c41eedbd737338c9,1363629109,47.785133,-121.362273,0
1001192,1001192,2020-02-15 05:48:45,4826655832045236,"fraud_Tillman, Fritsch and Schmitt",misc_net,13.37,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,bbb6091c1870885ef2239a924037acb5,1360907325,42.380962,-69.78370600000001,0
1272445,1272445,2020-06-12 18:48:46,6547670341037171,fraud_Spencer PLC,entertainment,50.5,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,a4c6e8df1d2018f40111e3409b6e4f2d,1371062926,39.837442,-74.495177,0
688586,688586,2019-10-20 19:59:00,4760122961662,fraud_Waelchi-Wolf,kids_pets,139.18,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.50200000000001,1202,Curator,1933-03-01,80e1b9342310c628c14683ad85138534,1350763140,41.420882,-83.68696899999999,0
446611,446611,2019-07-17 19:33:11,4996263498048679,fraud_Collier LLC,home,44.36,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,34e07a7eebe3cca4a071ede873e183e5,1342553591,42.002257,-125.113791,0
869904,869904,2019-12-20 04:57:40,4452366298769043,fraud_Sporer Inc,gas_transport,47.61,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,bba825acefffc8ea8cb98a72a54a0f85,1355979460,31.584746000000003,-95.901029,0
1279976,1279976,2020-06-15 09:16:47,4687263141103,fraud_Hackett-Lueilwitz,grocery_pos,98.33,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,61717e8aa5d70eb15dbef66539d95b42,1371287807,43.849445,-95.650428,0
1263671,1263671,2020-06-09 06:00:28,3500969075198072,fraud_VonRueden Group,grocery_net,28.04,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,c1615d60ebb03c4821c1ddf77b551c2d,1370757628,46.250485,-117.443589,0
186948,186948,2019-04-07 09:05:12,3506042666828517,"fraud_Little, Gutmann and Lynch",shopping_net,1.79,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,a4676f28a71a1106378821352a6c4364,1333789512,38.338202,-81.876409,0
387420,387420,2019-06-26 17:40:11,346273234529002,fraud_Nader-Maggio,personal_care,69.27,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,591445d12caf11e1507b3657ff6f51a5,1340732411,36.770384,-80.82158000000001,0
935713,935713,2020-01-06 23:23:00,2254799658404120,fraud_Renner Ltd,home,68.82,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,f2bd541af55c873165b2e043c4e55a56,1357514580,31.68883,-83.804357,0
310012,310012,2019-05-30 10:23:28,30518196150127,fraud_Ledner-Pfannerstill,gas_transport,70.74,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,78d9e3931da41d6db864ebc1a74d4020,1338373408,40.102485,-87.056102,0
88931,88931,2019-02-22 07:37:16,5456776410929288,"fraud_Reilly, Heaney and Cole",gas_transport,61.49,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,c77436c81c2e75275a668f7e2dfa4997,1329896236,41.16446,-80.68503199999999,0
559387,559387,2019-08-26 10:19:41,6564459919350820,"fraud_Terry, Johns and Bins",misc_pos,265.06,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,ecf4d137d4d50572584fcae9c7720197,1345976381,41.692598,-91.228369,0
531643,531643,2019-08-17 05:06:25,30407675418785,fraud_Trantow PLC,grocery_net,47.94,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,777b83babf114e271024fce7d6fbac73,1345179985,42.87815,-77.101025,0
470644,470644,2019-07-26 16:59:25,4170689372027579,fraud_Rau-Robel,kids_pets,173.14,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,9b67ee0975160096e276f5b1da3e9063,1343321965,36.559204,-98.451765,0
814943,814943,2019-12-07 23:06:34,4939976756738216,"fraud_Hyatt, Russel and Gleichner",health_fitness,25.37,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,1aac5929b22d0042e119629ebd2fe7e0,1354921594,26.630566,-99.960258,0
718911,718911,2019-11-03 09:19:45,3554818239968984,fraud_Miller-Hauck,grocery_pos,118.27,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,c7746dc8c67da159ab5249e58f3ba781,1351934385,38.58516,-91.220524,0
773193,773193,2019-11-27 02:43:02,374497717543058,fraud_Padberg-Rogahn,entertainment,45.72,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,626f6da383cc1f1b5efe05fef4e2697a,1353984182,47.870183,-99.935162,0
495475,495475,2019-08-04 05:55:46,3593399694467427,fraud_Hermann-Gaylord,misc_pos,7.86,Douglas,Smith,M,85932 Marc Throughway Apt. 080,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,1964-08-18,5dc9d72c1bb53fba672917cce9478737,1344059746,43.652524,-77.43363199999999,0
471507,471507,2019-07-27 00:49:44,6011652924285713,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,72.61,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f9a55105bcb2f7d4b83c101be3e7cbb4,1343350184,38.328297,-92.218973,0
591025,591025,2019-09-08 02:42:16,4587657402165341815,"fraud_Lockman, West and Runte",grocery_pos,52.71,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,015192ce331f5f3ff779e859159ada4a,1347072136,41.375542,-86.80172900000001,0
205558,205558,2019-04-15 05:48:47,30560609640617,fraud_Lockman Ltd,grocery_pos,144.48,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,b2c09f95889906735f08a28846afd31e,1334468927,41.358591,-91.532591,0
598279,598279,2019-09-10 22:02:48,4807552641361,"fraud_Ritchie, Bradtke and Stiedemann",travel,2.78,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,84ca17ef191a6baf7379f9c04f468f7e,1347314568,40.428756,-83.311061,0
603251,603251,2019-09-13 19:15:54,4102003771126577611,fraud_Larkin Ltd,kids_pets,45.81,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,0eca5f4ed76111ca7c5d7078448115b5,1347563754,32.997268,-97.918535,0
1063270,1063270,2020-03-17 04:45:51,180067784565096,fraud_Lemke-Gutmann,shopping_net,137.65,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,5856a8825df76f46a1409d99e2016649,1363495551,43.728519,-89.34944300000001,0
542883,542883,2019-08-20 11:50:20,4841313716651064,fraud_Smith-Stokes,misc_pos,30.7,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,a2d06d54fe5e096d9ef80f9bcadc41c4,1345463420,43.321889,-72.855738,0
879113,879113,2019-12-22 03:46:37,4229733778084049,fraud_Rutherford-Mertz,grocery_pos,60.06,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,6b7246fe59a9de4c6922a17221346bea,1356147997,37.365703,-85.624238,0
